date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/03/29,002697,红旗连锁,红旗连锁2016年度业绩说明会,-0.01912811387900347,-0.007821229050279124,-0.06565114782235563,-0.12773076166109038,-0.018204620720738373,-0.07054745444334695,-0.07904489473832443
2017/04/10,300026,红日药业,红日药业2016年度业绩网上说明会,-0.012112036336109019,-0.0031766200762387018,-0.031326229297727534,-0.06588072122052682,-0.037531191118805894,0.002167427391182331,-0.07757045567797995
2017/03/29,300427,红相电力,红相电力2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002825,纳尔股份,纳尔股份2016年度业绩网上说明会,0.00244829041789778,-0.10085855519902866,0.02722528374876811,-0.0470073960512956,-0.09445631071458128,-0.19445107754760937,-0.20222080769502815
2017/04/07,300198,纳川股份,纳川股份2016年度业绩说明会,-0.002391527160915623,-0.07821229050279326,-0.1674963867030673,-0.1674963867030673,-0.1674963867030673,-0.12763348567606705,-0.11360362483957973
2017/04/11,300120,经纬电材,经纬电材2016年度业绩网上说明会,-0.017587548638132337,-0.08941334127456835,-0.05411082216443279,-0.05931943279245328,-0.03407511773334337,-0.06290568743908939,-0.1472957308964104
2017/05/08,300508,维宏股份,维宏股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/10,300190,维尔利,维尔利2016年度业绩说明会,-0.01011824942094358,-0.03497813866333534,-0.019458222052651387,-0.013097833759469903,-0.06404798761609878,-0.15374378883883333,-0.1662962338478515
2017/04/27,300369,绿盟科技,绿盟科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/16,300017,网宿科技,网宿科技2016年度业绩说明会,-0.013410173999778277,-0.02531645569620258,-0.04200236330432939,-0.6098896673914794,-0.5062835899300926,-0.39472920787416477,-0.025711150357505298
2017/04/07,002114,罗平锌电,罗平锌电2016年度业绩说明会,-0.02280942290913621,-0.04533876719307186,-0.05682869546651488,0.022789841934920736,0.09421554572087473,-0.09471188260558318,-0.19354137832887514
2017/05/10,002333,罗普斯金,罗普斯金2016年度业绩网上说明会,-0.005800464037122846,-0.005263157894736627,-0.05742004363366303,-0.027791772985096743,0.05310916447342551,0.01901744510569975,0.05121210225557325
2017/05/09,002293,罗莱生活,罗莱生活2016年度业绩网上说明会,-0.024574669187145595,-0.02628831735788176,-0.04334790755777638,0.019024472008045617,0.015589035363046542,0.19764292729383,0.1289886416326479
2017/04/14,002690,美亚光电,美亚光电2016年度业绩网上说明会,0.010343506576427049,0.019988412514484393,-0.014366378386105366,-0.01550231528085345,-0.09865394229734786,-0.0058786179982346625,0.06635153642323534
2017/04/06,300188,美亚柏科,美亚柏科2016年度业绩说明会,-0.010116731517509744,-0.021184220375776747,-0.03288549508338443,-0.06600405963463311,-0.05225858730136915,0.1873912474651671,0.5638382603931821
2017/03/31,300611,美力科技,美力科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/18,300495,美尚生态,美尚生态2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/30,300495,美尚生态,美尚生态2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
