date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/18,002395,双象股份,双象股份2016年度业绩说明会,-0.04670134783636797,-0.0977508202063289,-0.12658151402602888,-0.2581188757359516,-0.30850591860582294,-0.35801824779670177,-0.4125518469193378
2017/05/05,002038,双鹭药业,双鹭药业2016年度业绩网上说明会,-0.037230831153149554,-0.023374548981018064,-0.012994381917613868,0.011852338363974785,0.004130325154827946,0.027864881593775797,0.05625990040582891
2017/04/05,300108,双龙股份,双龙股份2016年度业绩说明会,0.002270147559591527,-0.01993091859596712,-0.06205128205128233,-0.06868101972568999,-0.058893401004224896,-0.04910534476242032,-0.09240611135826098
2017/04/28,300551,古鳌科技,古鳌科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/27,002782,可立克,可立克2016年度业绩说明会,0.0027179967027580955,-0.058172995542515274,-0.09642535847393835,-0.17614502637217727,-0.20682241038764376,-0.3306967380764293,-0.47536440003333785
2017/03/02,300046,台基股份,台基股份2016年度业绩说明会,0.0003168567807351197,0.007483855392600673,0.0058831769155344125,-0.05109537075074433,-0.16099762275317792,-0.19612495128246654,-0.1868464398844045
2017/04/26,002366,台海核电,台海核电2016年度业绩说明会,-0.01550026724598687,-0.017679259858876317,-0.055164216671619005,-0.10732201750688143,-0.26254313851339517,-0.3556297413360517,-0.35211465036456113
2017/05/08,002588,史丹利,史丹利2016年度业绩网上说明会,-0.07298245614035094,-0.08527131782945717,-0.12767816461633275,-0.21690294561017134,-0.2689561870721663,-0.3342992138391816,-0.4148009146448601
2017/04/27,002538,司尔特,司尔特2016年度业绩说明会,0.000735023888276288,-0.016876122082585238,-0.04369277269090603,-0.07381100926236994,-0.0608052769401978,-0.1023857319332927,-0.08825825265872171
2017/03/29,002383,合众思壮,合众思壮2016年度业绩说明会,0.0026464795667159894,-0.01094934789202292,-0.08350015165301773,-0.22367653577844637,-0.4499542223021418,-0.4909307755923864,-0.46086061604468853
2017/04/26,002228,合兴包装,合兴包装2016年度业绩网上说明会,-0.00960219478737983,-0.009581661062299178,-0.05367497552526554,-0.11718684296593969,-0.11465107314154878,-0.12926902984923228,-0.26476229803854584
2017/05/05,002217,合力泰,合力泰2016年度业绩网上说明会,-0.040432345876701185,-0.014031124978465025,0.01825378466599861,-0.33673258349755436,-0.40128160024931575,-0.3725359513831735,-0.3585285986566385
2017/04/25,300048,合康新能,合康新能2016年度报告网上说明会,-0.023965141612200532,-0.05488589567604662,-0.10418904403866819,-0.14332171212609485,-0.27272701043093545,-0.39607191597935065,-0.5428079706126169
2017/05/08,300477,合纵科技,合纵科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,002208,合肥城建,合肥城建2016年度业绩说明会,-0.018241008681273187,-0.03499955919950617,-0.09669823791971899,-0.18281131332451955,-0.20998632643050352,-0.3165323062492319,-0.36491155736070874
2017/05/09,300597,吉大通信,吉大通信2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,002803,吉宏股份,吉宏股份2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.2821743110577987,-0.26244322698539874,-0.18407520073898911
2017/05/04,300022,吉峰农机,吉峰农机2016年度网上业绩说明会,-0.024345429490124033,-0.02669199240227921,-0.05334563982500764,-0.16654033396950887,-0.2272747736642274,-0.3208185840707964,-0.35449327846040574
2017/04/07,000623,吉林敖东,吉林敖东2016年度业绩网上说明会,-0.01878707976268941,-0.024419044020404214,-0.045278403387571636,-0.05500845094557183,-0.1273733430192152,-0.14460896091887632,-0.13960068451694696
2017/04/27,300309,吉艾科技,吉艾科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/27,002835,同为股份,同为股份2016年度业绩网上说明会,0.059727743645344056,0.08256520886448339,0.047463775853416025,-0.3132586974266699,-0.43098955674456885,-0.5275767986294853,-0.5882587950728639
2017/04/28,002845,同兴达,同兴达2016年度业绩说明会,0.027592816787732108,0.06341438017389474,0.09413023365940695,0.0569186470776432,0.13047011108030204,-0.029301133965093092,-0.2063296112802952
2017/04/28,300321,同大股份,同大股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
